customer_reference_id,item_purchased,purchase_amount,date_purchase,review_rating,payment_method,item_purchased_encoded,payment_method_encoded,purchase_month,purchase_weekday,purchase_day,avg_spend_per_customer
4078,Dress,146.0,2023-03-16,3.4,Credit Card,9,1,3,3,16,115.24
4044,Wallet,162.0,2023-08-08,1.5,Credit Card,49,1,8,1,8,485.83
4030,Cardigan,179.0,2023-06-12,3.0,Credit Card,7,1,6,0,12,112.36
4000,Scarf,22.0,2023-08-19,3.5,Credit Card,31,1,8,5,19,83.94
4025,Jumpsuit,41.0,2023-07-15,2.3,Cash,18,0,7,5,15,129.0
4052,Overalls,131.0,2023-05-25,4.3,Credit Card,23,1,5,3,25,112.89
4063,Sun Hat,62.0,2023-04-22,4.4,Credit Card,37,1,4,5,22,98.41
4019,Socks,35.0,2023-04-11,2.0,Cash,36,0,4,1,11,316.3
3995,Onesie,79.0,2023-09-18,1.6,Credit Card,22,1,9,0,18,101.88
4092,Shorts,189.0,2023-05-29,2.6,Credit Card,32,1,5,0,29,127.43
4015,Overalls,36.0,2023-01-05,1.3,Cash,23,0,1,3,5,104.57
3992,Tie,168.0,2023-02-03,2.2,Credit Card,43,1,2,4,3,107.63
3964,Gloves,101.0,2023-02-04,2.3,Cash,12,0,2,5,4,115.93
4070,Trench Coat,85.0,2022-10-05,1.7,Credit Card,44,1,10,2,5,262.78
3959,Sneakers,63.0,2022-11-22,2.1,Cash,35,0,11,1,22,107.29
4089,Wallet,133.0,2023-07-17,3.2,Credit Card,49,1,7,0,17,113.9
3974,Sandals,10.0,2023-01-05,4.4,Cash,30,0,1,3,5,237.2
4059,Boots,136.0,2023-04-04,4.6,Cash,4,0,4,1,4,97.87
3972,Dress,195.0,2023-02-02,2.1,Cash,9,0,2,3,2,274.33
4121,Pants,85.0,2022-12-14,3.4,Cash,25,0,12,2,14,124.38
3995,Swimsuit,22.0,2023-09-20,2.9,Credit Card,40,1,9,2,20,101.88
4090,Leggings,183.0,2023-06-04,1.3,Credit Card,20,1,6,6,4,102.06
4032,Trousers,199.0,2023-01-18,3.6,Cash,45,0,1,2,18,93.29
4059,Sunglasses,21.0,2022-12-09,1.1,Credit Card,38,1,12,4,9,97.87
4037,Sun Hat,94.0,2023-04-27,3.0,Cash,37,0,4,3,27,125.0
4045,Vest,122.0,2023-02-27,1.0,Cash,48,0,2,0,27,107.46
3959,Socks,78.0,2023-02-11,2.1,Cash,36,0,2,5,11,107.29
4028,Flip-Flops,33.0,2022-10-22,4.1,Cash,11,0,10,5,22,80.44
4092,Backpack,97.0,2023-01-05,3.2,Credit Card,0,1,1,3,5,127.43
3994,Sweater,126.0,2022-12-09,3.7,Credit Card,39,1,12,4,9,112.16
4060,Sunglasses,108.0,2023-03-15,3.1,Cash,38,0,3,2,15,296.06
4071,Belt,132.0,2023-02-01,2.6,Credit Card,1,1,2,2,1,128.36
4121,Blouse,176.0,2022-12-24,4.6,Cash,3,0,12,5,24,124.38
4009,Handbag,52.0,2023-04-22,2.0,Cash,13,0,4,5,22,75.8
4116,Camisole,25.0,2023-04-12,3.6,Credit Card,6,1,4,2,12,111.75
4115,Hat,50.0,2023-08-14,4.9,Cash,14,0,8,0,14,242.44
4045,Leggings,133.0,2023-09-01,1.5,Cash,20,0,9,4,1,107.46
4060,Flannel Shirt,183.0,2023-01-05,3.6,Cash,10,0,1,3,5,296.06
4007,Coat,166.0,2023-02-11,3.7,Cash,8,0,2,5,11,106.5
4034,Belt,101.0,2022-12-25,1.2,Credit Card,1,1,12,6,25,117.75
3978,Gloves,185.0,2023-05-14,4.0,Cash,12,0,5,6,14,130.17
3966,Skirt,196.0,2023-06-01,3.7,Cash,33,0,6,3,1,121.55
4094,Romper,43.0,2023-01-31,1.9,Credit Card,29,1,1,1,31,111.13
4042,Blouse,134.0,2023-08-16,3.3,Credit Card,3,1,8,2,16,111.32
3989,Shorts,21.0,2022-12-22,1.1,Credit Card,32,1,12,3,22,100.5
4095,Sunglasses,13.0,2023-07-02,3.9,Credit Card,38,1,7,6,2,94.06
4029,Vest,183.0,2023-03-24,4.5,Credit Card,48,1,3,4,24,84.4
4011,Tunic,200.0,2023-08-31,2.6,Credit Card,46,1,8,3,31,94.75
3980,Handbag,154.0,2022-12-13,3.7,Credit Card,13,1,12,1,13,250.75
4087,Sandals,181.0,2022-10-25,1.8,Credit Card,30,1,10,1,25,114.33
4098,Sun Hat,142.0,2022-12-10,1.8,Cash,37,0,12,5,10,87.07
4036,Coat,189.0,2023-02-01,4.5,Credit Card,8,1,2,2,1,139.45
4090,Leggings,120.0,2023-09-18,3.6,Credit Card,20,1,9,0,18,102.06
4044,Scarf,73.0,2023-01-03,4.8,Credit Card,31,1,1,1,3,485.83
4119,Hoodie,179.0,2022-10-13,2.0,Credit Card,15,1,10,3,13,104.38
3997,Hoodie,108.0,2023-07-23,1.6,Credit Card,15,1,7,6,23,317.25
3964,Belt,166.0,2023-02-07,3.1,Credit Card,1,1,2,1,7,115.93
4108,Handbag,50.0,2022-10-02,2.1,Credit Card,13,1,10,6,2,379.33
4023,Jumpsuit,130.0,2022-11-04,4.1,Credit Card,18,1,11,4,4,114.76
4018,Slippers,52.0,2023-05-06,4.1,Cash,34,0,5,5,6,88.69
4065,Jeans,71.0,2023-01-06,2.2,Cash,17,0,1,4,6,113.95
4086,Flip-Flops,81.0,2023-01-26,1.8,Cash,11,0,1,3,26,102.83
3972,Polo Shirt,174.0,2023-06-23,2.1,Credit Card,26,1,6,4,23,274.33
4052,Hoodie,70.0,2023-02-21,2.8,Cash,15,0,2,1,21,112.89
4117,Pajamas,156.0,2022-12-11,2.5,Credit Card,24,1,12,6,11,103.58
4086,Jeans,137.0,2023-01-18,3.2,Cash,17,0,1,2,18,102.83
4047,Poncho,40.0,2023-03-03,1.6,Credit Card,27,1,3,4,3,113.0
3988,Camisole,200.0,2023-06-12,2.5,Cash,6,0,6,0,12,115.53
3969,Blouse,36.0,2023-09-04,1.4,Credit Card,3,1,9,0,4,88.09
3988,Overalls,19.0,2022-11-07,3.1,Credit Card,23,1,11,0,7,115.53
4071,Handbag,10.0,2023-08-07,2.6,Cash,13,0,8,0,7,128.36
4103,Jumpsuit,173.0,2023-06-27,1.4,Cash,18,0,6,1,27,100.53
3958,Raincoat,140.0,2022-12-17,2.0,Cash,28,0,12,5,17,75.62
4073,Hat,177.0,2023-08-09,4.8,Credit Card,14,1,8,2,9,110.26
4043,Boots,97.0,2022-10-06,4.4,Cash,4,0,10,3,6,126.6
4017,Backpack,23.0,2023-09-11,4.7,Credit Card,0,1,9,0,11,238.5
4105,Gloves,126.0,2023-06-06,3.5,Cash,12,0,6,1,6,83.22
4101,Blazer,168.0,2023-03-20,1.0,Credit Card,2,1,3,0,20,122.29
4117,Socks,193.0,2023-03-15,2.3,Credit Card,36,1,3,2,15,103.58
4093,Polo Shirt,193.0,2022-11-14,3.2,Credit Card,26,1,11,0,14,100.29
4109,Boots,34.0,2023-03-19,1.0,Cash,4,0,3,6,19,629.89
4016,Camisole,66.0,2023-02-16,1.4,Cash,6,0,2,3,16,85.77
4033,Pajamas,172.0,2023-03-26,4.2,Credit Card,24,1,3,6,26,127.31
4029,Jumpsuit,84.0,2022-12-05,3.5,Cash,18,0,12,0,5,84.4
4103,Sandals,105.0,2023-04-19,4.8,Cash,30,0,4,2,19,100.53
3992,Wallet,21.0,2022-10-31,2.4,Cash,49,0,10,0,31,107.63
4053,Sweater,136.0,2023-05-16,3.5,Cash,39,0,5,1,16,140.33
4020,Hoodie,194.0,2023-05-13,2.4,Cash,15,0,5,5,13,128.08
3983,Pants,75.0,2023-07-20,3.1,Cash,25,0,7,3,20,96.92
4040,Handbag,58.0,2023-09-20,2.7,Cash,13,0,9,2,20,383.47
4106,Handbag,65.0,2023-08-16,4.6,Cash,13,0,8,2,16,111.06
4006,Slippers,58.0,2022-11-06,4.5,Credit Card,34,1,11,6,6,99.22
4049,Skirt,37.0,2023-01-13,2.6,Cash,33,0,1,4,13,93.67
4073,Shorts,21.0,2023-07-11,1.3,Credit Card,32,1,7,1,11,110.26
3982,Overalls,182.0,2023-01-23,4.9,Credit Card,23,1,1,0,23,137.67
3994,Loafers,125.0,2022-12-04,1.5,Cash,21,0,12,6,4,112.16
4065,Shorts,160.0,2022-10-17,1.9,Credit Card,32,1,10,0,17,113.95
3977,Pants,11.0,2023-04-21,4.7,Cash,25,0,4,4,21,73.21
3980,Cardigan,22.0,2023-02-24,5.0,Cash,7,0,2,4,24,250.75
3972,Sandals,120.0,2023-02-04,4.6,Cash,30,0,2,5,4,274.33
4065,Hat,133.0,2023-01-19,1.4,Cash,14,0,1,3,19,113.95
3990,Hoodie,55.0,2023-09-11,3.4,Credit Card,15,1,9,0,11,106.69
4011,Kimono,42.0,2023-01-04,3.4,Credit Card,19,1,1,2,4,94.75
3976,Scarf,165.0,2023-08-18,2.9,Credit Card,31,1,8,4,18,389.67
4051,Vest,139.0,2022-12-18,1.7,Cash,48,0,12,6,18,101.75
4091,Skirt,117.0,2022-12-06,3.9,Cash,33,0,12,1,6,117.92
4060,Kimono,187.0,2023-06-11,3.0,Credit Card,19,1,6,6,11,296.06
4107,Jeans,80.0,2023-05-20,4.2,Credit Card,17,1,5,5,20,118.41
4100,Tie,97.0,2023-05-29,1.4,Credit Card,43,1,5,0,29,118.57
4089,Jacket,125.0,2023-05-29,1.9,Cash,16,0,5,0,29,113.9
4058,Kimono,45.0,2023-01-21,1.0,Credit Card,19,1,1,5,21,94.6
4024,Handbag,189.0,2023-01-14,4.7,Credit Card,13,1,1,5,14,98.21
4106,Jacket,141.0,2022-11-09,3.2,Credit Card,16,1,11,2,9,111.06
4084,Scarf,189.0,2023-05-02,4.0,Cash,31,0,5,1,2,105.1
4119,Umbrella,90.0,2023-06-18,3.3,Cash,47,0,6,6,18,104.38
4065,Tie,151.0,2023-09-25,1.8,Cash,43,0,9,0,25,113.95
4069,Pajamas,61.0,2022-10-19,1.9,Credit Card,24,1,10,2,19,68.14
4063,Handbag,98.0,2023-04-25,4.3,Cash,13,0,4,1,25,98.41
3998,Bowtie,43.0,2023-03-03,2.2,Cash,5,0,3,4,3,123.71
4086,Hat,55.0,2022-10-16,3.5,Cash,14,0,10,6,16,102.83
4081,T-shirt,191.0,2022-10-03,3.9,Cash,41,0,10,0,3,106.95
3990,Wallet,132.0,2023-07-14,4.3,Cash,49,0,7,4,14,106.69
4088,Sunglasses,180.0,2023-04-05,3.8,Cash,38,0,4,2,5,108.27
4092,Handbag,182.0,2022-10-28,1.6,Cash,13,0,10,4,28,127.43
3987,Loafers,146.0,2023-01-31,1.7,Cash,21,0,1,1,31,112.31
4073,Shorts,143.0,2022-10-19,4.4,Credit Card,32,1,10,2,19,110.26
3965,Raincoat,23.0,2023-08-12,1.3,Credit Card,28,1,8,5,12,103.73
3997,Onesie,61.0,2023-03-11,2.7,Credit Card,22,1,3,5,11,317.25
4100,Flip-Flops,51.0,2022-12-27,1.7,Credit Card,11,1,12,1,27,118.57
4051,Loafers,184.0,2023-08-17,3.9,Cash,21,0,8,3,17,101.75
3987,Polo Shirt,25.0,2023-06-16,3.1,Cash,26,0,6,4,16,112.31
4111,T-shirt,85.0,2023-03-06,3.4,Credit Card,41,1,3,0,6,106.41
4061,Coat,148.0,2022-12-10,3.3,Credit Card,8,1,12,5,10,81.67
3987,Poncho,36.0,2023-02-26,3.4,Credit Card,27,1,2,6,26,112.31
4051,Sandals,182.0,2022-11-14,1.9,Cash,30,0,11,0,14,101.75
4103,Shorts,67.0,2022-10-21,1.7,Credit Card,32,1,10,4,21,100.53
4031,Socks,153.0,2023-08-25,2.8,Cash,36,0,8,4,25,132.19
3967,Loafers,140.0,2023-06-01,3.4,Credit Card,21,1,6,3,1,108.39
4090,Jeans,188.0,2023-09-29,4.2,Cash,17,0,9,4,29,102.06
3996,Polo Shirt,180.0,2023-03-03,1.8,Cash,26,0,3,4,3,101.5
4052,Flannel Shirt,116.0,2022-12-08,1.4,Cash,10,0,12,3,8,112.89
4035,Trench Coat,185.0,2023-06-12,4.2,Credit Card,44,1,6,0,12,601.5
4052,Tunic,151.0,2023-02-17,1.2,Cash,46,0,2,4,17,112.89
4032,Scarf,61.0,2023-09-12,3.2,Cash,31,0,9,1,12,93.29
4081,Swimsuit,123.0,2023-08-29,3.6,Cash,40,0,8,1,29,106.95
3964,Shorts,172.0,2023-05-12,4.3,Credit Card,32,1,5,4,12,115.93
3993,Jeans,160.0,2023-04-07,4.5,Credit Card,17,1,4,4,7,100.45
4107,Leggings,164.0,2023-06-18,2.0,Credit Card,20,1,6,6,18,118.41
3969,Gloves,59.0,2023-05-09,3.2,Credit Card,12,1,5,1,9,88.09
4029,Camisole,29.0,2023-05-05,1.3,Credit Card,6,1,5,4,5,84.4
4082,Sneakers,106.0,2023-07-20,1.2,Credit Card,35,1,7,3,20,124.9
3988,Onesie,77.0,2023-05-10,4.2,Credit Card,22,1,5,2,10,115.53
4046,Hoodie,75.0,2022-10-09,2.8,Credit Card,15,1,10,6,9,116.0
4080,Backpack,162.0,2023-04-27,5.0,Credit Card,0,1,4,3,27,345.67
4072,Kimono,156.0,2023-04-02,1.1,Cash,19,0,4,6,2,111.31
4043,Belt,28.0,2023-08-22,1.1,Credit Card,1,1,8,1,22,126.6
4053,Trench Coat,91.0,2023-04-26,4.0,Cash,44,0,4,2,26,140.33
4078,Vest,57.0,2023-02-13,3.3,Cash,48,0,2,0,13,115.24
4119,Umbrella,64.0,2023-05-19,4.1,Credit Card,47,1,5,4,19,104.38
4074,Romper,94.0,2023-02-15,3.4,Cash,29,0,2,2,15,99.89
4072,Sneakers,65.0,2023-03-12,5.0,Credit Card,35,1,3,6,12,111.31
4071,Vest,168.0,2023-08-02,3.7,Cash,48,0,8,2,2,128.36
3995,Skirt,153.0,2023-06-07,3.0,Credit Card,33,1,6,2,7,101.88
4040,Slippers,176.0,2023-08-28,2.2,Cash,34,0,8,0,28,383.47
4116,Slippers,124.0,2023-01-16,3.7,Cash,34,0,1,0,16,111.75
4116,Blazer,174.0,2022-11-24,2.1,Credit Card,2,1,11,3,24,111.75
4061,Coat,169.0,2023-06-26,4.1,Credit Card,8,1,6,0,26,81.67
4056,Scarf,20.0,2023-01-21,4.3,Cash,31,0,1,5,21,101.13
4016,Camisole,92.0,2023-07-29,3.5,Credit Card,6,1,7,5,29,85.77
4043,Belt,148.0,2023-07-21,1.2,Credit Card,1,1,7,4,21,126.6
4095,Bowtie,16.0,2023-09-14,1.1,Credit Card,5,1,9,3,14,94.06
3968,Belt,105.0,2023-06-07,1.0,Credit Card,1,1,6,2,7,97.95
4070,Loafers,140.0,2023-07-23,2.0,Credit Card,21,1,7,6,23,262.78
4028,Poncho,21.0,2023-07-06,2.4,Credit Card,27,1,7,3,6,80.44
4122,Sneakers,176.0,2023-09-29,3.1,Credit Card,35,1,9,4,29,105.42
3999,Flip-Flops,34.0,2023-08-04,1.9,Cash,11,0,8,4,4,93.65
4103,Loafers,147.0,2023-02-10,2.3,Cash,21,0,2,4,10,100.53
4118,Pajamas,170.0,2023-08-04,2.5,Cash,24,0,8,4,4,97.59
4100,Socks,64.0,2023-06-18,1.2,Credit Card,36,1,6,6,18,118.57
4122,Sunglasses,118.0,2023-05-08,3.5,Cash,38,0,5,0,8,105.42
4121,Swimsuit,189.0,2023-07-30,2.6,Credit Card,40,1,7,6,30,124.38
4100,Handbag,199.0,2023-08-15,3.2,Cash,13,0,8,1,15,118.57
3978,Jacket,175.0,2023-03-12,4.1,Credit Card,16,1,3,6,12,130.17
4115,Coat,49.0,2022-10-09,3.5,Credit Card,8,1,10,6,9,242.44
4104,Trench Coat,19.0,2023-08-03,1.3,Cash,44,0,8,3,3,123.0
4090,Tie,152.0,2023-01-16,1.5,Cash,43,0,1,0,16,102.06
4085,Backpack,125.0,2023-05-13,2.0,Credit Card,0,1,5,5,13,95.08
3961,Flannel Shirt,120.0,2023-03-02,1.7,Cash,10,0,3,3,2,106.13
3987,Raincoat,109.0,2023-01-20,3.0,Credit Card,28,1,1,4,20,112.31
4093,Vest,146.0,2022-12-06,3.1,Cash,48,0,12,1,6,100.29
3961,Shorts,26.0,2023-01-23,1.3,Credit Card,32,1,1,0,23,106.13
4027,Hat,159.0,2023-07-31,1.6,Cash,14,0,7,0,31,103.2
4019,Belt,101.0,2023-04-15,3.5,Credit Card,1,1,4,5,15,316.3
4105,Hat,37.0,2022-11-22,1.7,Cash,14,0,11,1,22,83.22
4070,Raincoat,185.0,2022-12-07,3.7,Credit Card,28,1,12,2,7,262.78
3978,Boots,32.0,2022-11-22,2.6,Credit Card,4,1,11,1,22,130.17
4093,Jacket,122.0,2022-12-21,2.0,Cash,16,0,12,2,21,100.29
4112,Scarf,179.0,2023-07-09,3.9,Cash,31,0,7,6,9,123.2
4107,Swimsuit,110.0,2023-07-02,4.1,Cash,40,0,7,6,2,118.41
4082,Jumpsuit,172.0,2022-11-09,4.3,Credit Card,18,1,11,2,9,124.9
4044,Shorts,196.0,2022-11-24,2.4,Cash,32,0,11,3,24,485.83
4068,T-shirt,12.0,2023-03-19,4.0,Cash,41,0,3,6,19,95.41
4003,Leggings,152.0,2023-08-13,1.2,Cash,20,0,8,6,13,117.21
4092,Romper,110.0,2023-03-24,2.2,Cash,29,0,3,4,24,127.43
4038,Trousers,31.0,2023-01-26,4.6,Cash,45,0,1,3,26,90.5
3980,Sunglasses,175.0,2022-10-04,2.6,Cash,38,0,10,1,4,250.75
3986,Leggings,46.0,2023-09-25,2.2,Cash,20,0,9,0,25,328.22
4095,Sun Hat,74.0,2023-01-03,4.7,Credit Card,37,1,1,1,3,94.06
3993,Cardigan,23.0,2023-05-13,1.7,Cash,7,0,5,5,13,100.45
4003,Loafers,150.0,2023-09-24,2.3,Cash,21,0,9,6,24,117.21
4022,Scarf,150.0,2022-12-24,2.9,Credit Card,31,1,12,5,24,115.6
3996,Scarf,74.0,2023-01-08,1.2,Cash,31,0,1,6,8,101.5
4061,Sun Hat,134.0,2023-06-30,2.0,Credit Card,37,1,6,4,30,81.67
4000,Sneakers,101.0,2023-09-27,1.8,Cash,35,0,9,2,27,83.94
4114,Loafers,35.0,2023-06-13,2.0,Credit Card,21,1,6,1,13,89.93
4040,Wallet,27.0,2023-03-04,3.8,Credit Card,49,1,3,5,4,383.47
4003,Jacket,91.0,2022-12-29,1.9,Cash,16,0,12,3,29,117.21
3963,Sunglasses,94.0,2023-08-24,1.4,Cash,38,0,8,3,24,108.08
4033,Tie,49.0,2023-03-25,3.1,Cash,43,0,3,5,25,127.31
4056,Umbrella,103.0,2023-04-23,4.1,Credit Card,47,1,4,6,23,101.13
3982,Tunic,119.0,2023-05-26,3.4,Credit Card,46,1,5,4,26,137.67
3993,Leggings,66.0,2023-09-23,1.8,Cash,20,0,9,5,23,100.45
4062,Leggings,174.0,2023-06-10,2.6,Cash,20,0,6,5,10,85.07
4039,Socks,102.0,2022-11-03,1.9,Credit Card,36,1,11,3,3,109.3
4053,Sweater,132.0,2023-06-15,4.8,Credit Card,39,1,6,3,15,140.33
3987,Kimono,101.0,2023-06-28,3.4,Cash,19,0,6,2,28,112.31
3970,Kimono,134.0,2022-12-13,4.0,Credit Card,19,1,12,1,13,119.56
4008,Dress,54.0,2022-12-06,2.6,Credit Card,9,1,12,1,6,98.45
4018,Sneakers,30.0,2023-01-14,3.0,Cash,35,0,1,5,14,88.69
4109,Tie,45.0,2023-05-20,3.2,Cash,43,0,5,5,20,629.89
4107,Shorts,60.0,2023-06-28,4.6,Cash,32,0,6,2,28,118.41
4055,Leggings,17.0,2022-10-31,1.5,Credit Card,20,1,10,0,31,315.0
3986,Slippers,158.0,2023-03-19,4.7,Cash,34,0,3,6,19,328.22
4025,Pajamas,161.0,2023-09-03,2.5,Cash,24,0,9,6,3,129.0
3972,Boots,19.0,2023-07-08,3.8,Credit Card,4,1,7,5,8,274.33
4038,Sunglasses,149.0,2023-02-27,2.1,Cash,38,0,2,0,27,90.5
4075,Jeans,148.0,2022-11-05,1.5,Cash,17,0,11,5,5,307.26
4098,Cardigan,48.0,2023-04-18,2.7,Cash,7,0,4,1,18,87.07
3973,Backpack,160.0,2022-10-27,1.9,Credit Card,0,1,10,3,27,206.25
4080,Sunglasses,84.0,2023-04-16,4.2,Cash,38,0,4,6,16,345.67
4061,Overalls,33.0,2022-11-10,1.3,Credit Card,23,1,11,3,10,81.67
4119,Cardigan,138.0,2023-01-12,3.1,Credit Card,7,1,1,3,12,104.38
3961,Vest,167.0,2023-02-09,1.9,Credit Card,48,1,2,3,9,106.13
4025,Dress,141.0,2023-07-23,2.9,Cash,9,0,7,6,23,129.0
3982,Dress,154.0,2023-04-25,3.9,Cash,9,0,4,1,25,137.67
4020,Trousers,47.0,2023-03-07,3.4,Credit Card,45,1,3,1,7,128.08
4099,Backpack,133.0,2023-05-29,1.3,Cash,0,0,5,0,29,375.12
3989,Jeans,20.0,2023-07-23,2.3,Cash,17,0,7,6,23,100.5
4034,Jacket,134.0,2023-08-04,1.4,Credit Card,16,1,8,4,4,117.75
4102,Onesie,77.0,2023-07-03,3.8,Cash,22,0,7,0,3,216.11
4061,Skirt,20.0,2023-02-17,2.2,Credit Card,33,1,2,4,17,81.67
4071,Tie,142.0,2023-04-20,2.6,Credit Card,43,1,4,3,20,128.36
3978,Camisole,102.0,2022-10-14,4.3,Cash,6,0,10,4,14,130.17
4119,Blazer,126.0,2023-09-14,4.1,Cash,2,0,9,3,14,104.38
4085,Sneakers,20.0,2023-03-17,3.0,Cash,35,0,3,4,17,95.08
4009,Leggings,92.0,2023-06-22,2.7,Cash,20,0,6,3,22,75.8
4052,Raincoat,172.0,2023-09-18,1.5,Credit Card,28,1,9,0,18,112.89
4095,Vest,199.0,2023-05-17,4.1,Cash,48,0,5,2,17,94.06
4094,Jumpsuit,103.0,2023-07-19,5.0,Cash,18,0,7,2,19,111.13
4065,Leggings,29.0,2023-04-18,1.8,Credit Card,20,1,4,1,18,113.95
4099,Kimono,106.0,2023-01-08,4.5,Cash,19,0,1,6,8,375.12
3967,Sweater,100.0,2023-07-06,1.1,Cash,39,0,7,3,6,108.39
3957,Vest,98.0,2023-02-02,2.8,Cash,48,0,2,3,2,97.8
4075,Blazer,133.0,2022-10-03,4.0,Credit Card,2,1,10,0,3,307.26
4031,Overalls,45.0,2023-05-17,1.9,Credit Card,23,1,5,2,17,132.19
3999,Kimono,68.0,2022-12-19,2.4,Cash,19,0,12,0,19,93.65
3972,Shorts,64.0,2023-04-22,3.3,Cash,32,0,4,5,22,274.33
4110,Skirt,40.0,2023-07-07,3.5,Credit Card,33,1,7,4,7,219.05
4021,Jeans,116.0,2022-11-01,4.3,Credit Card,17,1,11,1,1,102.08
4054,Gloves,194.0,2023-07-22,4.9,Cash,12,0,7,5,22,389.5
4118,T-shirt,132.0,2023-05-03,4.2,Credit Card,41,1,5,2,3,97.59
4011,Blouse,51.0,2022-11-13,4.1,Cash,3,0,11,6,13,94.75
4106,Skirt,115.0,2023-04-16,1.9,Credit Card,33,1,4,6,16,111.06
3968,Camisole,51.0,2022-10-05,1.8,Credit Card,6,1,10,2,5,97.95
4093,Gloves,156.0,2023-05-04,1.4,Cash,12,0,5,3,4,100.29
4033,Socks,142.0,2023-03-14,3.0,Cash,36,0,3,1,14,127.31
3979,Camisole,163.0,2023-05-20,3.3,Cash,6,0,5,5,20,111.67
3992,T-shirt,179.0,2023-04-28,3.9,Cash,41,0,4,4,28,107.63
4099,Tank Top,31.0,2023-02-21,2.0,Credit Card,42,1,2,1,21,375.12
4028,Sweater,165.0,2023-03-20,2.6,Credit Card,39,1,3,0,20,80.44
4067,Sandals,133.0,2023-06-14,3.3,Cash,30,0,6,2,14,326.4
4113,Shorts,163.0,2023-06-26,4.2,Cash,32,0,6,0,26,119.31
4038,Blazer,56.0,2023-03-16,3.6,Cash,2,0,3,3,16,90.5
4044,Jacket,140.0,2023-03-18,4.0,Credit Card,16,1,3,5,18,485.83
4119,Sandals,195.0,2023-04-03,4.0,Credit Card,30,1,4,0,3,104.38
4023,Trousers,126.0,2023-06-11,1.4,Credit Card,45,1,6,6,11,114.76
4072,Tank Top,27.0,2023-03-31,1.6,Cash,42,0,3,4,31,111.31
4026,Flip-Flops,108.0,2022-11-22,3.3,Cash,11,0,11,1,22,98.93
4044,Tank Top,139.0,2023-05-30,4.1,Credit Card,42,1,5,1,30,485.83
4010,Coat,48.0,2023-05-10,3.3,Cash,8,0,5,2,10,124.33
4074,Blouse,55.0,2023-02-19,4.4,Credit Card,3,1,2,6,19,99.89
4110,Slippers,167.0,2022-10-04,4.6,Credit Card,34,1,10,1,4,219.05
4041,Overalls,146.0,2022-10-05,4.4,Credit Card,23,1,10,2,5,71.67
3961,Shorts,40.0,2022-10-28,1.9,Credit Card,32,1,10,4,28,106.13
4122,Leggings,164.0,2023-06-27,3.3,Cash,20,0,6,1,27,105.42
3957,Pants,10.0,2023-05-18,1.2,Credit Card,25,1,5,3,18,97.8
4112,Tunic,183.0,2023-03-23,1.1,Cash,46,0,3,3,23,123.2
4078,Slippers,143.0,2023-06-25,1.6,Credit Card,34,1,6,6,25,115.24
3958,Tie,21.0,2023-05-02,2.8,Credit Card,43,1,5,1,2,75.62
3959,Handbag,119.0,2023-06-30,4.6,Credit Card,13,1,6,4,30,107.29
4001,Bowtie,133.0,2022-12-08,1.7,Cash,5,0,12,3,8,258.11
4062,Wallet,107.0,2023-02-28,3.2,Credit Card,49,1,2,1,28,85.07
4099,Shorts,199.0,2023-09-16,1.9,Cash,32,0,9,5,16,375.12
4082,Flannel Shirt,188.0,2022-10-31,2.3,Cash,10,0,10,0,31,124.9
4057,Flannel Shirt,118.0,2023-04-02,4.6,Credit Card,10,1,4,6,2,96.13
3977,Sunglasses,69.0,2023-05-02,3.6,Cash,38,0,5,1,2,73.21
3976,Onesie,31.0,2023-04-15,1.1,Credit Card,22,1,4,5,15,389.67
4094,Wallet,149.0,2023-03-31,2.1,Credit Card,49,1,3,4,31,111.13
3988,Leggings,11.0,2022-11-25,4.9,Credit Card,20,1,11,4,25,115.53
4047,Jumpsuit,40.0,2022-12-19,3.3,Cash,18,0,12,0,19,113.0
4053,Camisole,106.0,2022-12-30,1.1,Cash,6,0,12,4,30,140.33
4110,Onesie,186.0,2023-02-10,4.1,Cash,22,0,2,4,10,219.05
4048,Gloves,114.0,2023-03-05,4.1,Credit Card,12,1,3,6,5,113.87
4056,Hoodie,49.0,2023-02-12,1.6,Credit Card,15,1,2,6,12,101.13
4002,Sandals,159.0,2022-11-06,1.4,Cash,30,0,11,6,6,287.27
3959,Jumpsuit,147.0,2023-06-21,3.3,Cash,18,0,6,2,21,107.29
3988,Cardigan,103.0,2023-07-30,3.5,Credit Card,7,1,7,6,30,115.53
4075,Romper,184.0,2023-08-11,1.9,Credit Card,29,1,8,4,11,307.26
4051,Hoodie,62.0,2023-05-31,4.2,Credit Card,15,1,5,2,31,101.75
4070,Sun Hat,104.0,2022-10-04,4.5,Cash,37,0,10,1,4,262.78
3959,Boots,133.0,2022-12-14,4.2,Credit Card,4,1,12,2,14,107.29
4013,Wallet,88.0,2023-01-13,2.3,Credit Card,49,1,1,4,13,88.93
3962,Backpack,190.0,2023-01-13,1.5,Credit Card,0,1,1,4,13,128.5
4028,Poncho,45.0,2023-06-29,4.1,Cash,27,0,6,3,29,80.44
4048,Scarf,178.0,2023-04-28,1.6,Cash,31,0,4,4,28,113.87
3980,Jacket,189.0,2023-05-08,2.1,Credit Card,16,1,5,0,8,250.75
4114,Jacket,35.0,2022-10-10,4.4,Credit Card,16,1,10,0,10,89.93
4117,Kimono,112.0,2023-06-21,1.7,Cash,19,0,6,2,21,103.58
